"match.name","match.date","match.status","match.matchId","match.venue","match.utcStartTime","match.homeTeamId","match.awayTeamId","match.round","match.venueLocalStartTime","match.abbr","match.twitterHashTag","match.homeTeam.name","match.homeTeam.timeZone","match.homeTeam.teamId","match.homeTeam.abbr","match.homeTeam.nickname","match.awayTeam.name","match.awayTeam.timeZone","match.awayTeam.teamId","match.awayTeam.abbr","match.awayTeam.nickname","venue.address","venue.name","venue.state","venue.timeZone","venue.venueId","venue.abbreviation","venue.capacity","venue.groundDimension","venue.latitude","venue.longitude","round.name","round.year","round.roundId","round.abbreviation","round.competitionId","round.roundNumber","status","matchId","scoreWorm","scoreMap","lastUpdated","homeTeamScore.periodScore","homeTeamScore.rushedBehinds","homeTeamScore.minutesInFront","homeTeamScore.matchScore.totalScore","homeTeamScore.matchScore.goals","homeTeamScore.matchScore.behinds","homeTeamScore.matchScore.superGoals","awayTeamScore.periodScore","awayTeamScore.rushedBehinds","awayTeamScore.minutesInFront","awayTeamScore.matchScore.totalScore","awayTeamScore.matchScore.goals","awayTeamScore.matchScore.behinds","awayTeamScore.matchScore.superGoals","matchClock.periods","weather.description","weather.tempInCelsius","weather.weatherType","homeTeamScoreChart.goals","homeTeamScoreChart.leftBehinds","homeTeamScoreChart.rightBehinds","homeTeamScoreChart.leftPosters","homeTeamScoreChart.rightPosters","homeTeamScoreChart.rushedBehinds","homeTeamScoreChart.touchedBehinds","awayTeamScoreChart.goals","awayTeamScoreChart.leftBehinds","awayTeamScoreChart.rightBehinds","awayTeamScoreChart.leftPosters","awayTeamScoreChart.rightPosters","awayTeamScoreChart.rushedBehinds","awayTeamScoreChart.touchedBehinds"
"Melbourne Vs St Kilda",2016-04-30 03:45:00,"CONCLUDED","CD_M20160140605","CD_V190","2016-04-30T03:45:00","CD_T90","CD_T130","CD_R201601406","2016-04-30T13:45:00","MELB V STK","#AFLDeesSaints","Melbourne",NA,"CD_T90","MELB","Demons","St Kilda",NA,"CD_T130","STK","Saints","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140605",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,31,96,15,6,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,90,135,20,15,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",25,"MOSTLY_SUNNY",15,1,3,0,0,2,0,20,8,3,1,3,0,0
"Adelaide Crows Vs Fremantle",2016-04-30 04:10:00,"CONCLUDED","CD_M20160140602","CD_V6","2016-04-30T04:10:00","CD_T10","CD_T60","CD_R201601406","2016-04-30T13:40:00","ADEL V FRE","#AFLCrowsFreo","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Fremantle",NA,"CD_T60","FRE","Freo","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140602",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",0,92,97,14,13,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,20,64,8,16,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny day Late shower or two",26,"RAIN",14,5,6,1,1,0,0,8,4,9,1,1,1,0
"GWS Giants Vs Hawthorn",2016-04-30 06:35:00,"CONCLUDED","CD_M20160140603","CD_V43","2016-04-30T06:35:00","CD_T1010","CD_T80","CD_R201601406","2016-04-30T16:35:00","GWS V HAW","#AFLGiantsHawks","GWS Giants",NA,"CD_T1010","GWS","Giants","Hawthorn",NA,"CD_T80","HAW","Hawks","Sydney","GIANTS Stadium","NSW","Australia/Sydney","CD_V43","GS",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140603",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,120,158,24,14,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,1,83,12,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",24,6,3,0,1,3,1,12,2,6,1,0,2,0
"Richmond Vs Port Adelaide",2016-04-30 09:25:00,"CONCLUDED","CD_M20160140604","CD_V40","2016-04-30T09:25:00","CD_T120","CD_T110","CD_R201601406","2016-04-30T19:25:00","RICH V PORT","#AFLTigersPower","Richmond",NA,"CD_T120","RICH","Tigers","Port Adelaide",NA,"CD_T110","PORT","Power","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140604",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,31,59,8,11,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,86,94,13,16,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly clear",18,"MOSTLY_SUNNY",8,3,2,2,1,3,0,13,5,4,1,0,3,3
"Geelong Cats Vs Gold Coast Suns",2016-04-30 09:25:00,"CONCLUDED","CD_M20160140606","CD_V30","2016-04-30T09:25:00","CD_T70","CD_T1000","CD_R201601406","2016-04-30T19:25:00","GEEL V GCFC","#AFLCatsSuns","Geelong Cats",NA,"CD_T70","GEEL","Cats","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140606",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,118,168,25,18,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,0,48,7,6,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",25,7,8,0,1,2,0,7,3,2,0,0,1,0
"Brisbane Lions Vs Sydney Swans",2016-05-01 03:10:00,"CONCLUDED","CD_M20160140607","CD_V20","2016-05-01T03:10:00","CD_T20","CD_T160","CD_R201601406","2016-05-01T13:10:00","BL V SYD","#AFLLionsSwans","Brisbane Lions",NA,"CD_T20","BL","Lions","Sydney Swans",NA,"CD_T160","SYD","Swans","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140607",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,16,94,14,10,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,105,97,15,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Showers easing",26,"RAIN",14,2,5,0,1,2,0,15,0,5,0,0,1,1
"Carlton Vs Essendon",2016-05-01 05:20:00,"CONCLUDED","CD_M20160140609","CD_V40","2016-05-01T05:20:00","CD_T30","CD_T50","CD_R201601406","2016-05-01T15:20:00","CARL V ESS","#AFLBluesDons","Carlton",NA,"CD_T30","CARL","Blues","Essendon",NA,"CD_T50","ESS","Bombers","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140609",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,104,72,10,12,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,2,57,8,9,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible shower",18,"RAIN",10,4,5,0,0,3,0,8,4,2,0,0,3,0
"West Coast Eagles Vs Collingwood",2016-05-01 06:40:00,"CONCLUDED","CD_M20160140608","CD_V70","2016-05-01T06:40:00","CD_T150","CD_T40","CD_R201601406","2016-05-01T14:40:00","WCE V COLL","#AFLEaglesPies","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Collingwood",NA,"CD_T40","COLL","Magpies","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 6","2016","CD_R201601406","Rd 6","CD_S2016014",6,"CONCLUDED","CD_M20160140608",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,121,124,18,16,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,0,62,9,8,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",20,"MOSTLY_SUNNY",18,10,3,0,1,2,0,9,3,2,0,0,3,0
"Richmond Vs Hawthorn",2016-05-06 09:50:00,"CONCLUDED","CD_M20160140701","CD_V40","2016-05-06T09:50:00","CD_T120","CD_T80","CD_R201601407","2016-05-06T19:50:00","RICH V HAW","#AFLTigersHawks","Richmond",NA,"CD_T120","RICH","Tigers","Hawthorn",NA,"CD_T80","HAW","Hawks","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140701",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,30,90,13,12,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",4,89,136,21,10,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",13,6,1,1,0,4,0,21,4,1,1,0,4,0
"Collingwood Vs Carlton",2016-05-07 03:45:00,"CONCLUDED","CD_M20160140706","CD_V40","2016-05-07T03:45:00","CD_T40","CD_T30","CD_R201601407","2016-05-07T13:45:00","COLL V CARL","#AFLPiesBlues","Collingwood",NA,"CD_T40","COLL","Magpies","Carlton",NA,"CD_T30","CARL","Blues","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140706",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,2,84,12,12,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,108,99,15,9,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",25,"MOSTLY_SUNNY",12,4,5,1,0,2,0,15,3,4,0,0,2,0
"Geelong Cats Vs West Coast Eagles",2016-05-07 04:10:00,"CONCLUDED","CD_M20160140702","CD_V30","2016-05-07T04:10:00","CD_T70","CD_T150","CD_R201601407","2016-05-07T14:10:00","GEEL V WCE","#AFLCatsEagles","Geelong Cats",NA,"CD_T70","GEEL","Cats","West Coast Eagles",NA,"CD_T150","WCE","Eagles","Geelong","GMHBA Stadium","VIC","Australia/Melbourne","CD_V30","GMHBA",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140702",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",0,105,123,18,15,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,10,79,12,7,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly sunny",25,"OVERCAST",18,8,5,1,1,0,0,12,2,2,0,1,2,0
"Sydney Swans Vs Essendon",2016-05-07 06:35:00,"CONCLUDED","CD_M20160140703","CD_V60","2016-05-07T06:35:00","CD_T160","CD_T50","CD_R201601407","2016-05-07T16:35:00","SYD V ESS","#AFLSwansDons","Sydney Swans",NA,"CD_T160","SYD","Swans","Essendon",NA,"CD_T50","ESS","Bombers","Sydney","SCG","NSW","Australia/Sydney","CD_V60","SCG",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140703",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,102,135,20,15,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,8,54,7,12,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Haze",18,"OVERCAST",20,6,3,2,1,3,0,7,3,5,1,1,2,0
"Gold Coast Suns Vs Melbourne",2016-05-07 07:10:00,"CONCLUDED","CD_M20160140704","CD_V81","2016-05-07T07:10:00","CD_T1000","CD_T90","CD_R201601407","2016-05-07T17:10:00","GCFC V MELB","#AFLSunsDees","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Melbourne",NA,"CD_T90","MELB","Demons","Gold Coast","Metricon Stadium","QLD","Australia/Brisbane","CD_V81","MS",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140704",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,46,87,14,3,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,70,160,24,16,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly clear",18,"MOSTLY_SUNNY",14,2,0,0,0,1,0,24,3,6,1,3,2,1
"Western Bulldogs Vs Adelaide Crows",2016-05-07 09:40:00,"CONCLUDED","CD_M20160140707","CD_V190","2016-05-07T09:40:00","CD_T140","CD_T10","CD_R201601407","2016-05-07T19:40:00","WB V ADEL","#AFLDogsCrows","Western Bulldogs",NA,"CD_T140","WB","Bulldogs","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140707",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,102,123,18,15,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,7,108,17,6,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",18,4,7,2,1,1,0,17,2,3,0,0,1,0
"Fremantle Vs GWS Giants",2016-05-07 10:10:00,"CONCLUDED","CD_M20160140705","CD_V70","2016-05-07T10:10:00","CD_T60","CD_T1010","CD_R201601407","2016-05-07T18:10:00","FRE V GWS","#AFLFreoGiants","Fremantle",NA,"CD_T60","FRE","Freo","GWS Giants",NA,"CD_T1010","GWS","Giants","Perth","Domain Stadium","WA","Australia/Perth","CD_V70","DS",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140705",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,18,77,11,11,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,100,95,14,11,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",11,7,2,0,0,2,0,14,1,6,0,2,1,1
"St Kilda Vs North Melbourne",2016-05-08 05:20:00,"CONCLUDED","CD_M20160140709","CD_V190","2016-05-08T05:20:00","CD_T130","CD_T100","CD_R201601407","2016-05-08T15:20:00","STK V NMFC","#AFLSaintsNorth","St Kilda",NA,"CD_T130","STK","Saints","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140709",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,17,75,11,9,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,91,82,11,16,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Rain at times",18,"RAIN",11,1,4,0,2,2,0,11,8,6,1,1,0,0
"Port Adelaide Vs Brisbane Lions",2016-05-08 06:40:00,"CONCLUDED","CD_M20160140708","CD_V6","2016-05-08T06:40:00","CD_T110","CD_T20","CD_R201601407","2016-05-08T16:10:00","PORT V BL","#AFLPowerLions","Port Adelaide",NA,"CD_T110","PORT","Power","Brisbane Lions",NA,"CD_T20","BL","Lions","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 7","2016","CD_R201601407","Rd 7","CD_S2016014",7,"CONCLUDED","CD_M20160140708",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",2,95,136,21,10,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,33,59,7,17,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",21,1,4,1,2,2,0,7,8,5,0,0,3,1
"Adelaide Crows Vs Geelong Cats",2016-05-13 09:50:00,"CONCLUDED","CD_M20160140801","CD_V6","2016-05-13T09:50:00","CD_T10","CD_T70","CD_R201601408","2016-05-13T19:20:00","ADEL V GEEL","#AFLCrowsCats","Adelaide Crows",NA,"CD_T10","ADEL","Crows","Geelong Cats",NA,"CD_T70","GEEL","Cats","Adelaide","Adelaide Oval","SA","Australia/Adelaide","CD_V6","AO",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140801",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,0,72,11,6,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",3,120,98,13,20,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",11,2,3,0,0,1,0,13,3,11,1,2,3,0
"Essendon Vs North Melbourne",2016-05-14 03:45:00,"CONCLUDED","CD_M20160140805","CD_V190","2016-05-14T03:45:00","CD_T50","CD_T100","CD_R201601408","2016-05-14T13:45:00","ESS V NMFC","#AFLDonsNorth","Essendon",NA,"CD_T50","ESS","Bombers","North Melbourne",NA,"CD_T100","NMFC","Kangaroos","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140805",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",0,0,60,8,12,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,114,74,10,14,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Sunny",22,"SUNNY",8,5,6,0,1,0,0,10,5,6,1,1,1,0
"Hawthorn Vs Fremantle",2016-05-14 04:10:00,"CONCLUDED","CD_M20160140802","CD_V200","2016-05-14T04:10:00","CD_T80","CD_T60","CD_R201601408","2016-05-14T14:10:00","HAW V FRE","#AFLHawksFreo","Hawthorn",NA,"CD_T80","HAW","Hawks","Fremantle",NA,"CD_T60","FRE","Freo","Launceston","University of Tasmania Stadium","TAS","Australia/Hobart","CD_V200","UTAS",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140802",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",4,85,116,17,14,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,34,75,11,9,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Partly cloudy",18,"MOSTLY_SUNNY",17,5,3,1,1,4,0,11,4,2,0,1,2,0
"GWS Giants Vs Gold Coast Suns",2016-05-14 06:35:00,"CONCLUDED","CD_M20160140803","CD_V43","2016-05-14T06:35:00","CD_T1010","CD_T1000","CD_R201601408","2016-05-14T16:35:00","GWS V GCFC","#AFLGiantsSuns","GWS Giants",NA,"CD_T1010","GWS","Giants","Gold Coast Suns",NA,"CD_T1000","GCFC","Suns","Sydney","GIANTS Stadium","NSW","Australia/Sydney","CD_V43","GS",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140803",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,122,149,22,17,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,0,58,9,4,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",22,3,8,1,1,3,1,9,0,1,0,1,2,0
"Brisbane Lions Vs Collingwood",2016-05-14 09:25:00,"CONCLUDED","CD_M20160140804","CD_V20","2016-05-14T09:25:00","CD_T20","CD_T40","CD_R201601408","2016-05-14T19:25:00","BL V COLL","#AFLLionsPies","Brisbane Lions",NA,"CD_T20","BL","Lions","Collingwood",NA,"CD_T40","COLL","Magpies","Brisbane","Gabba","QLD","Australia/Brisbane","CD_V20","G",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140804",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,0,65,10,5,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",2,119,143,20,23,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Clear",18,"CLEAR_NIGHT",10,2,0,0,2,1,0,20,10,6,1,3,2,1
"Richmond Vs Sydney Swans",2016-05-14 09:25:00,"CONCLUDED","CD_M20160140806","CD_V40","2016-05-14T09:25:00","CD_T120","CD_T160","CD_R201601408","2016-05-14T19:25:00","RICH V SYD","#AFLTigersSwans","Richmond",NA,"CD_T120","RICH","Tigers","Sydney Swans",NA,"CD_T160","SYD","Swans","Melbourne","MCG","VIC","Australia/Melbourne","CD_V40","MCG",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140806",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",3,27,101,14,17,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",1,81,100,15,10,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Mostly clear",18,"MOSTLY_SUNNY",14,4,8,0,2,3,0,15,3,3,1,2,1,0
"Carlton Vs Port Adelaide",2016-05-15 03:10:00,"CONCLUDED","CD_M20160140807","CD_V190","2016-05-15T03:10:00","CD_T30","CD_T110","CD_R201601408","2016-05-15T13:10:00","CARL V PORT","#AFLBluesPower","Carlton",NA,"CD_T30","CARL","Blues","Port Adelaide",NA,"CD_T110","PORT","Power","Melbourne","Marvel Stadium","VIC","Australia/Melbourne","CD_V190","MRVL",NA,NA,NA,NA,"Round 8","2016","CD_R201601408","Rd 8","CD_S2016014",8,"CONCLUDED","CD_M20160140807",NA,NA,NA,"1, 2, 3, 4, 25, 19, 22, 26, 4, 3, 3, 4, 1, 1, 4, 2, NA, NA, NA, NA",1,16,93,14,9,NA,"1, 2, 3, 4, 28, 9, 38, 8, 4, 1, 6, 1, 4, 3, 2, 2, NA, NA, NA, NA",0,103,91,13,13,NA,"1, 2, 3, 4, 1960, 1856, 1796, 1831, 1, 1, 1, 1, NA, NA, NA, NA, NA, NA, NA, NA","Possible afternoon shower",21,"RAIN",14,3,4,0,1,1,0,13,6,4,0,2,0,1
